user_id,monetary,frequency,last_purchase_date,recency,avg_items_per_order,average_order_value,first_purchase_date,last_purchase,customer_lifespan_days,active_months,monetary_per_active_month,frequency_per_active_month,inter_purchase_gap_mean,inter_purchase_gap_std
36506,24.5,1,2022-06-11 19:45:25+00:00,1300,1.0,24.5,2022-06-11 19:45:25+00:00,2022-06-11 19:45:25+00:00,1,1,24.5,1.0,0.0,0.0
36507,332.9799919128418,2,2024-10-17 17:42:15+00:00,441,1.5,166.4899959564209,2023-05-02 18:02:23+00:00,2024-10-17 17:42:15+00:00,534,2,166.4899959564209,1.0,533.0,0.0
36511,19.71999979019165,1,2020-06-28 06:05:44+00:00,2013,2.0,19.71999979019165,2020-06-28 06:05:44+00:00,2020-06-28 06:05:44+00:00,1,1,19.71999979019165,1.0,0.0,0.0
36514,29.989999771118164,1,2025-08-07 22:53:20+00:00,147,1.0,29.989999771118164,2025-08-07 22:53:20+00:00,2025-08-07 22:53:20+00:00,1,1,29.989999771118164,1.0,0.0,0.0
36515,40.400001525878906,1,2025-06-17 16:50:45+00:00,198,1.0,40.400001525878906,2025-06-17 16:50:45+00:00,2025-06-17 16:50:45+00:00,1,1,40.400001525878906,1.0,0.0,0.0
36519,154.5,1,2021-09-24 17:39:27+00:00,1560,1.0,154.5,2021-09-24 17:39:27+00:00,2021-09-24 17:39:27+00:00,1,1,154.5,1.0,0.0,0.0
36521,114.9800033569336,1,2024-12-03 19:21:45+00:00,394,2.0,114.9800033569336,2024-12-03 19:21:45+00:00,2024-12-03 19:21:45+00:00,1,1,114.9800033569336,1.0,0.0,0.0
36525,71.0,1,2025-12-12 13:51:08+00:00,20,2.0,71.0,2025-12-12 13:51:08+00:00,2025-12-12 13:51:08+00:00,1,1,71.0,1.0,0.0,0.0
36526,23.1200008392334,1,2020-04-27 20:03:00+00:00,2075,1.0,23.1200008392334,2020-04-27 20:03:00+00:00,2020-04-27 20:03:00+00:00,1,1,23.1200008392334,1.0,0.0,0.0
36528,14.989999771118164,1,2025-06-26 02:21:59+00:00,189,1.0,14.989999771118164,2025-06-26 02:21:59+00:00,2025-06-26 02:21:59+00:00,1,1,14.989999771118164,1.0,0.0,0.0
36532,38.489999771118164,2,2025-12-29 09:38:27+00:00,3,1.0,19.244999885559082,2025-05-18 03:39:17+00:00,2025-12-29 09:38:27+00:00,226,2,19.244999885559082,1.0,225.0,0.0
36546,198.93999862670898,2,2023-11-17 12:00:50+00:00,776,2.5,99.46999931335449,2023-02-10 21:22:48+00:00,2023-11-17 12:00:50+00:00,280,2,99.46999931335449,1.0,279.0,0.0
36548,36.9900016784668,1,2024-04-20 01:40:03+00:00,621,1.0,36.9900016784668,2024-04-20 01:40:03+00:00,2024-04-20 01:40:03+00:00,1,1,36.9900016784668,1.0,0.0,0.0
36550,167.23000144958496,1,2024-09-13 04:45:53+00:00,475,4.0,167.23000144958496,2024-09-13 04:45:53+00:00,2024-09-13 04:45:53+00:00,1,1,167.23000144958496,1.0,0.0,0.0
36559,115.98999786376953,1,2025-12-29 21:37:41+00:00,3,2.0,115.98999786376953,2025-12-29 21:37:41+00:00,2025-12-29 21:37:41+00:00,1,1,115.98999786376953,1.0,0.0,0.0
36561,172.850004196167,2,2023-10-26 03:14:26+00:00,798,2.0,86.4250020980835,2023-03-11 20:25:02+00:00,2023-10-26 03:14:26+00:00,229,2,86.4250020980835,1.0,228.0,0.0
36577,25.200000762939453,1,2025-12-13 13:40:13+00:00,19,1.0,25.200000762939453,2025-12-13 13:40:13+00:00,2025-12-13 13:40:13+00:00,1,1,25.200000762939453,1.0,0.0,0.0
36579,30.0,1,2023-05-14 03:01:18+00:00,963,1.0,30.0,2023-05-14 03:01:18+00:00,2023-05-14 03:01:18+00:00,1,1,30.0,1.0,0.0,0.0
36583,104.97999954223633,1,2022-04-24 15:58:46+00:00,1348,2.0,104.97999954223633,2022-04-24 15:58:46+00:00,2022-04-24 15:58:46+00:00,1,1,104.97999954223633,1.0,0.0,0.0
36584,99.97000312805176,2,2025-09-13 05:35:33+00:00,110,1.5,49.98500156402588,2025-09-12 13:55:26+00:00,2025-09-13 05:35:33+00:00,1,1,99.97000312805176,2.0,0.0,0.0
36585,130.22999954223633,1,2023-02-18 02:47:40+00:00,1048,2.0,130.22999954223633,2023-02-18 02:47:40+00:00,2023-02-18 02:47:40+00:00,1,1,130.22999954223633,1.0,0.0,0.0
36587,146.12000274658203,1,2025-03-26 19:00:51+00:00,281,2.0,146.12000274658203,2025-03-26 19:00:51+00:00,2025-03-26 19:00:51+00:00,1,1,146.12000274658203,1.0,0.0,0.0
36588,99.9800033569336,1,2022-03-30 19:17:52+00:00,1373,1.0,99.9800033569336,2022-03-30 19:17:52+00:00,2022-03-30 19:17:52+00:00,1,1,99.9800033569336,1.0,0.0,0.0
36596,101.97000122070312,1,2025-07-27 18:37:02+00:00,158,3.0,101.97000122070312,2025-07-27 18:37:02+00:00,2025-07-27 18:37:02+00:00,1,1,101.97000122070312,1.0,0.0,0.0
36600,27.989999771118164,1,2022-07-04 16:42:24+00:00,1277,1.0,27.989999771118164,2022-07-04 16:42:24+00:00,2022-07-04 16:42:24+00:00,1,1,27.989999771118164,1.0,0.0,0.0
36601,49.9900016784668,1,2025-11-17 21:43:11+00:00,45,1.0,49.9900016784668,2025-11-17 21:43:11+00:00,2025-11-17 21:43:11+00:00,1,1,49.9900016784668,1.0,0.0,0.0
36609,299.0,1,2022-04-16 18:38:04+00:00,1356,1.0,299.0,2022-04-16 18:38:04+00:00,2022-04-16 18:38:04+00:00,1,1,299.0,1.0,0.0,0.0
36614,41.9900016784668,1,2025-08-31 22:56:32+00:00,123,1.0,41.9900016784668,2025-08-31 22:56:32+00:00,2025-08-31 22:56:32+00:00,1,1,41.9900016784668,1.0,0.0,0.0
36615,59.450000762939446,1,2022-03-06 19:11:02+00:00,1397,1.0,59.450000762939446,2022-03-06 19:11:02+00:00,2022-03-06 19:11:02+00:00,1,1,59.450000762939446,1.0,0.0,0.0
36619,73.35000038146973,2,2025-01-28 18:01:49+00:00,338,1.0,36.67500019073486,2023-02-13 06:45:30+00:00,2025-01-28 18:01:49+00:00,716,2,36.67500019073486,1.0,715.0,0.0
36620,24.989999771118164,1,2024-04-02 20:11:32+00:00,639,1.0,24.989999771118164,2024-04-02 20:11:32+00:00,2024-04-02 20:11:32+00:00,1,1,24.989999771118164,1.0,0.0,0.0
36625,52.130001068115234,1,2024-06-29 15:42:29+00:00,551,1.0,52.130001068115234,2024-06-29 15:42:29+00:00,2024-06-29 15:42:29+00:00,1,1,52.130001068115234,1.0,0.0,0.0
36626,21.0,1,2025-11-18 04:54:26+00:00,44,1.0,21.0,2025-11-18 04:54:26+00:00,2025-11-18 04:54:26+00:00,1,1,21.0,1.0,0.0,0.0
36627,52.0,1,2024-07-30 10:38:56+00:00,520,1.0,52.0,2024-07-30 10:38:56+00:00,2024-07-30 10:38:56+00:00,1,1,52.0,1.0,0.0,0.0
36629,1025.8700008392334,3,2025-07-09 23:25:35+00:00,176,2.0,341.95666694641113,2024-11-08 00:06:15+00:00,2025-07-09 23:25:35+00:00,244,3,341.95666694641113,1.0,121.5,53.033008588991066
36632,75.0,1,2025-03-06 15:01:24+00:00,301,1.0,75.0,2025-03-06 15:01:24+00:00,2025-03-06 15:01:24+00:00,1,1,75.0,1.0,0.0,0.0
36635,99.0,1,2024-02-20 01:39:57+00:00,681,1.0,99.0,2024-02-20 01:39:57+00:00,2024-02-20 01:39:57+00:00,1,1,99.0,1.0,0.0,0.0
36639,24.690000534057617,1,2023-09-01 07:30:48+00:00,853,1.0,24.690000534057617,2023-09-01 07:30:48+00:00,2023-09-01 07:30:48+00:00,1,1,24.690000534057617,1.0,0.0,0.0
36642,26.43000030517578,1,2024-10-08 06:36:54+00:00,450,1.0,26.43000030517578,2024-10-08 06:36:54+00:00,2024-10-08 06:36:54+00:00,1,1,26.43000030517578,1.0,0.0,0.0
36646,88.0,1,2023-07-31 09:28:57+00:00,885,1.0,88.0,2023-07-31 09:28:57+00:00,2023-07-31 09:28:57+00:00,1,1,88.0,1.0,0.0,0.0
36649,143.48999977111816,2,2025-09-03 15:19:26+00:00,120,1.0,71.74499988555908,2024-07-20 10:11:47+00:00,2025-09-03 15:19:26+00:00,411,2,71.74499988555908,1.0,410.0,0.0
36653,112.48999977111816,1,2022-10-21 13:18:46+00:00,1168,3.0,112.48999977111816,2022-10-21 13:18:46+00:00,2022-10-21 13:18:46+00:00,1,1,112.48999977111816,1.0,0.0,0.0
36657,117.98999786376953,1,2020-10-28 02:40:15+00:00,1891,2.0,117.98999786376953,2020-10-28 02:40:15+00:00,2020-10-28 02:40:15+00:00,1,1,117.98999786376953,1.0,0.0,0.0
36660,67.9900016784668,1,2025-12-14 07:45:06+00:00,18,2.0,67.9900016784668,2025-12-14 07:45:06+00:00,2025-12-14 07:45:06+00:00,1,1,67.9900016784668,1.0,0.0,0.0
36663,102.97999954223633,1,2025-10-25 19:16:51+00:00,68,2.0,102.97999954223633,2025-10-25 19:16:51+00:00,2025-10-25 19:16:51+00:00,1,1,102.97999954223633,1.0,0.0,0.0
36673,44.9900016784668,1,2025-12-20 07:57:24+00:00,12,1.0,44.9900016784668,2025-12-20 07:57:24+00:00,2025-12-20 07:57:24+00:00,1,1,44.9900016784668,1.0,0.0,0.0
36680,27.989999771118164,1,2024-09-16 10:07:34+00:00,472,1.0,27.989999771118164,2024-09-16 10:07:34+00:00,2024-09-16 10:07:34+00:00,1,1,27.989999771118164,1.0,0.0,0.0
36684,45.5,1,2025-04-29 23:15:00+00:00,247,1.0,45.5,2025-04-29 23:15:00+00:00,2025-04-29 23:15:00+00:00,1,1,45.5,1.0,0.0,0.0
36686,28.0,1,2024-09-12 05:09:39+00:00,476,1.0,28.0,2024-09-12 05:09:39+00:00,2024-09-12 05:09:39+00:00,1,1,28.0,1.0,0.0,0.0
36687,32.0,1,2025-08-24 16:31:46+00:00,130,1.0,32.0,2025-08-24 16:31:46+00:00,2025-08-24 16:31:46+00:00,1,1,32.0,1.0,0.0,0.0
36694,187.89999961853027,1,2025-06-19 16:41:10+00:00,196,4.0,187.89999961853027,2025-06-19 16:41:10+00:00,2025-06-19 16:41:10+00:00,1,1,187.89999961853027,1.0,0.0,0.0
36697,39.670000076293945,1,2023-11-18 06:23:57+00:00,775,2.0,39.670000076293945,2023-11-18 06:23:57+00:00,2023-11-18 06:23:57+00:00,1,1,39.670000076293945,1.0,0.0,0.0
36701,24.989999771118164,1,2024-02-01 19:09:33+00:00,700,1.0,24.989999771118164,2024-02-01 19:09:33+00:00,2024-02-01 19:09:33+00:00,1,1,24.989999771118164,1.0,0.0,0.0
36704,40.959999084472656,1,2024-01-08 03:16:07+00:00,724,2.0,40.959999084472656,2024-01-08 03:16:07+00:00,2024-01-08 03:16:07+00:00,1,1,40.959999084472656,1.0,0.0,0.0
36712,11.989999771118164,1,2021-08-09 06:01:13+00:00,1606,1.0,11.989999771118164,2021-08-09 06:01:13+00:00,2021-08-09 06:01:13+00:00,1,1,11.989999771118164,1.0,0.0,0.0
36717,34.95000076293945,1,2019-12-10 15:32:54+00:00,2214,1.0,34.95000076293945,2019-12-10 15:32:54+00:00,2019-12-10 15:32:54+00:00,1,1,34.95000076293945,1.0,0.0,0.0
36719,212.0,1,2025-01-30 17:01:55+00:00,336,1.0,212.0,2025-01-30 17:01:55+00:00,2025-01-30 17:01:55+00:00,1,1,212.0,1.0,0.0,0.0
36720,159.49000549316406,1,2022-04-05 15:37:52+00:00,1367,2.0,159.49000549316406,2022-04-05 15:37:52+00:00,2022-04-05 15:37:52+00:00,1,1,159.49000549316406,1.0,0.0,0.0
36721,203.18000030517578,1,2024-12-21 05:33:44+00:00,376,3.0,203.18000030517578,2024-12-21 05:33:44+00:00,2024-12-21 05:33:44+00:00,1,1,203.18000030517578,1.0,0.0,0.0
36724,104.9499969482422,1,2020-08-03 11:58:58+00:00,1977,1.0,104.9499969482422,2020-08-03 11:58:58+00:00,2020-08-03 11:58:58+00:00,1,1,104.9499969482422,1.0,0.0,0.0
36725,99.0,1,2025-04-18 07:06:38+00:00,258,1.0,99.0,2025-04-18 07:06:38+00:00,2025-04-18 07:06:38+00:00,1,1,99.0,1.0,0.0,0.0
36727,11.130000114440918,1,2024-04-08 00:58:36+00:00,633,1.0,11.130000114440918,2024-04-08 00:58:36+00:00,2024-04-08 00:58:36+00:00,1,1,11.130000114440918,1.0,0.0,0.0
36731,38.75,1,2025-04-15 21:46:36+00:00,261,2.0,38.75,2025-04-15 21:46:36+00:00,2025-04-15 21:46:36+00:00,1,1,38.75,1.0,0.0,0.0
36735,127.5,3,2023-05-26 00:04:06+00:00,951,1.0,42.5,2020-10-26 08:35:52+00:00,2023-05-26 00:04:06+00:00,942,3,42.5,1.0,470.0,441.23463146040564
36738,10.880000114440918,1,2025-10-30 09:48:49+00:00,63,1.0,10.880000114440918,2025-10-30 09:48:49+00:00,2025-10-30 09:48:49+00:00,1,1,10.880000114440918,1.0,0.0,0.0
36743,42.9900016784668,1,2024-09-13 23:06:59+00:00,475,1.0,42.9900016784668,2024-09-13 23:06:59+00:00,2024-09-13 23:06:59+00:00,1,1,42.9900016784668,1.0,0.0,0.0
36749,53.489999771118164,1,2025-08-08 07:23:32+00:00,146,2.0,53.489999771118164,2025-08-08 07:23:32+00:00,2025-08-08 07:23:32+00:00,1,1,53.489999771118164,1.0,0.0,0.0
36752,85.0,2,2024-06-15 11:42:45+00:00,565,1.5,42.5,2024-01-08 19:54:23+00:00,2024-06-15 11:42:45+00:00,159,2,42.5,1.0,158.0,0.0
36753,11.989999771118164,1,2023-11-16 23:25:40+00:00,777,1.0,11.989999771118164,2023-11-16 23:25:40+00:00,2023-11-16 23:25:40+00:00,1,1,11.989999771118164,1.0,0.0,0.0
36754,9.989999771118164,1,2019-08-22 11:00:30+00:00,2324,1.0,9.989999771118164,2019-08-22 11:00:30+00:00,2019-08-22 11:00:30+00:00,1,1,9.989999771118164,1.0,0.0,0.0
36755,270.1699981689453,2,2024-11-13 16:02:18+00:00,414,2.5,135.08499908447266,2021-01-07 09:26:03+00:00,2024-11-13 16:02:18+00:00,1407,2,135.08499908447266,1.0,1406.0,0.0
36760,114.0,1,2022-11-15 00:06:15+00:00,1143,2.0,114.0,2022-11-15 00:06:15+00:00,2022-11-15 00:06:15+00:00,1,1,114.0,1.0,0.0,0.0
36763,32.0,1,2025-06-24 13:12:40+00:00,191,1.0,32.0,2025-06-24 13:12:40+00:00,2025-06-24 13:12:40+00:00,1,1,32.0,1.0,0.0,0.0
36764,107.45000076293945,1,2025-06-06 14:50:18+00:00,209,3.0,107.45000076293945,2025-06-06 14:50:18+00:00,2025-06-06 14:50:18+00:00,1,1,107.45000076293945,1.0,0.0,0.0
36772,34.9900016784668,1,2025-09-20 02:02:34+00:00,103,1.0,34.9900016784668,2025-09-20 02:02:34+00:00,2025-09-20 02:02:34+00:00,1,1,34.9900016784668,1.0,0.0,0.0
36773,172.98000717163086,1,2025-03-31 05:19:06+00:00,276,2.0,172.98000717163086,2025-03-31 05:19:06+00:00,2025-03-31 05:19:06+00:00,1,1,172.98000717163086,1.0,0.0,0.0
36776,4.010000228881836,1,2025-08-03 07:53:47+00:00,151,1.0,4.010000228881836,2025-08-03 07:53:47+00:00,2025-08-03 07:53:47+00:00,1,1,4.010000228881836,1.0,0.0,0.0
36778,32.0,1,2024-08-12 23:04:37+00:00,507,1.0,32.0,2024-08-12 23:04:37+00:00,2024-08-12 23:04:37+00:00,1,1,32.0,1.0,0.0,0.0
36779,25.5,1,2022-02-28 20:52:04+00:00,1403,1.0,25.5,2022-02-28 20:52:04+00:00,2022-02-28 20:52:04+00:00,1,1,25.5,1.0,0.0,0.0
36782,35.0,1,2023-12-19 13:10:16+00:00,744,1.0,35.0,2023-12-19 13:10:16+00:00,2023-12-19 13:10:16+00:00,1,1,35.0,1.0,0.0,0.0
36791,149.48999977111816,2,2025-05-03 17:54:25+00:00,243,1.5,74.74499988555908,2023-11-18 20:54:30+00:00,2025-05-03 17:54:25+00:00,532,2,74.74499988555908,1.0,531.0,0.0
36795,49.93999862670898,1,2024-01-17 08:07:04+00:00,715,1.0,49.93999862670898,2024-01-17 08:07:04+00:00,2024-01-17 08:07:04+00:00,1,1,49.93999862670898,1.0,0.0,0.0
36797,99.94999694824216,1,2023-07-29 01:49:21+00:00,887,1.0,99.94999694824216,2023-07-29 01:49:21+00:00,2023-07-29 01:49:21+00:00,1,1,99.94999694824216,1.0,0.0,0.0
36798,46.09000015258789,1,2023-05-02 02:15:03+00:00,975,1.0,46.09000015258789,2023-05-02 02:15:03+00:00,2023-05-02 02:15:03+00:00,1,1,46.09000015258789,1.0,0.0,0.0
36799,89.5,1,2025-08-03 21:08:14+00:00,151,1.0,89.5,2025-08-03 21:08:14+00:00,2025-08-03 21:08:14+00:00,1,1,89.5,1.0,0.0,0.0
36802,144.0,2,2024-10-18 18:57:45+00:00,440,1.5,72.0,2020-12-24 21:21:08+00:00,2024-10-18 18:57:45+00:00,1394,2,72.0,1.0,1393.0,0.0
36808,54.0,1,2025-08-02 06:12:36+00:00,152,1.0,54.0,2025-08-02 06:12:36+00:00,2025-08-02 06:12:36+00:00,1,1,54.0,1.0,0.0,0.0
36810,25.0,1,2025-12-11 04:38:16+00:00,21,1.0,25.0,2025-12-11 04:38:16+00:00,2025-12-11 04:38:16+00:00,1,1,25.0,1.0,0.0,0.0
36812,50.0,1,2023-07-02 15:04:37+00:00,914,1.0,50.0,2023-07-02 15:04:37+00:00,2023-07-02 15:04:37+00:00,1,1,50.0,1.0,0.0,0.0
36813,14.390000343322754,1,2025-05-10 16:07:12+00:00,236,1.0,14.390000343322754,2025-05-10 16:07:12+00:00,2025-05-10 16:07:12+00:00,1,1,14.390000343322754,1.0,0.0,0.0
36815,50.0,1,2023-09-26 19:36:53+00:00,828,1.0,50.0,2023-09-26 19:36:53+00:00,2023-09-26 19:36:53+00:00,1,1,50.0,1.0,0.0,0.0
36816,64.9000015258789,1,2025-06-05 13:16:28+00:00,210,1.0,64.9000015258789,2025-06-05 13:16:28+00:00,2025-06-05 13:16:28+00:00,1,1,64.9000015258789,1.0,0.0,0.0
36828,34.5,1,2024-02-29 04:59:46+00:00,672,1.0,34.5,2024-02-29 04:59:46+00:00,2024-02-29 04:59:46+00:00,1,1,34.5,1.0,0.0,0.0
36830,49.0,1,2022-09-01 04:04:35+00:00,1218,1.0,49.0,2022-09-01 04:04:35+00:00,2022-09-01 04:04:35+00:00,1,1,49.0,1.0,0.0,0.0
36831,51.9900016784668,1,2025-08-02 20:53:16+00:00,152,2.0,51.9900016784668,2025-08-02 20:53:16+00:00,2025-08-02 20:53:16+00:00,1,1,51.9900016784668,1.0,0.0,0.0
36832,50.0,1,2023-10-17 23:42:49+00:00,807,1.0,50.0,2023-10-17 23:42:49+00:00,2023-10-17 23:42:49+00:00,1,1,50.0,1.0,0.0,0.0
36833,195.0,1,2023-10-01 17:56:04+00:00,823,1.0,195.0,2023-10-01 17:56:04+00:00,2023-10-01 17:56:04+00:00,1,1,195.0,1.0,0.0,0.0
36836,45.9900016784668,1,2025-12-20 03:40:27+00:00,12,1.0,45.9900016784668,2025-12-20 03:40:27+00:00,2025-12-20 03:40:27+00:00,1,1,45.9900016784668,1.0,0.0,0.0
36840,154.94999980926514,1,2025-07-06 16:58:58+00:00,179,2.0,154.94999980926514,2025-07-06 16:58:58+00:00,2025-07-06 16:58:58+00:00,1,1,154.94999980926514,1.0,0.0,0.0
36842,46.96999931335449,1,2025-12-22 19:28:14+00:00,10,2.0,46.96999931335449,2025-12-22 19:28:14+00:00,2025-12-22 19:28:14+00:00,1,1,46.96999931335449,1.0,0.0,0.0
36846,178.9700050354004,1,2024-08-30 15:30:00+00:00,489,2.0,178.9700050354004,2024-08-30 15:30:00+00:00,2024-08-30 15:30:00+00:00,1,1,178.9700050354004,1.0,0.0,0.0
36849,149.94000244140625,1,2022-11-14 08:41:35+00:00,1144,1.0,149.94000244140625,2022-11-14 08:41:35+00:00,2022-11-14 08:41:35+00:00,1,1,149.94000244140625,1.0,0.0,0.0
36853,24.239999771118164,1,2025-10-23 17:09:48+00:00,70,1.0,24.239999771118164,2025-10-23 17:09:48+00:00,2025-10-23 17:09:48+00:00,1,1,24.239999771118164,1.0,0.0,0.0
36854,135.98999977111816,1,2025-07-15 13:41:11+00:00,170,3.0,135.98999977111816,2025-07-15 13:41:11+00:00,2025-07-15 13:41:11+00:00,1,1,135.98999977111816,1.0,0.0,0.0
36862,129.0,1,2023-09-24 19:28:03+00:00,830,2.0,129.0,2023-09-24 19:28:03+00:00,2023-09-24 19:28:03+00:00,1,1,129.0,1.0,0.0,0.0
36869,29.950000762939453,1,2023-07-10 03:19:47+00:00,906,1.0,29.950000762939453,2023-07-10 03:19:47+00:00,2023-07-10 03:19:47+00:00,1,1,29.950000762939453,1.0,0.0,0.0
36870,89.75000190734863,2,2025-09-20 09:05:01+00:00,103,1.0,44.875000953674316,2024-09-20 19:23:18+00:00,2025-09-20 09:05:01+00:00,365,2,44.875000953674316,1.0,364.0,0.0
36888,29.989999771118164,1,2024-05-29 19:11:59+00:00,582,1.0,29.989999771118164,2024-05-29 19:11:59+00:00,2024-05-29 19:11:59+00:00,1,1,29.989999771118164,1.0,0.0,0.0
36896,14.899999618530272,1,2025-06-21 01:38:04+00:00,194,1.0,14.899999618530272,2025-06-21 01:38:04+00:00,2025-06-21 01:38:04+00:00,1,1,14.899999618530272,1.0,0.0,0.0
36898,23.729999542236328,1,2020-10-21 08:20:26+00:00,1898,1.0,23.729999542236328,2020-10-21 08:20:26+00:00,2020-10-21 08:20:26+00:00,1,1,23.729999542236328,1.0,0.0,0.0
36899,69.5,1,2025-05-15 17:32:12+00:00,231,1.0,69.5,2025-05-15 17:32:12+00:00,2025-05-15 17:32:12+00:00,1,1,69.5,1.0,0.0,0.0
36902,54.930000305175774,1,2025-04-18 15:02:43+00:00,258,1.0,54.930000305175774,2025-04-18 15:02:43+00:00,2025-04-18 15:02:43+00:00,1,1,54.930000305175774,1.0,0.0,0.0
36904,39.4099998474121,1,2025-08-02 19:27:57+00:00,152,1.0,39.4099998474121,2025-08-02 19:27:57+00:00,2025-08-02 19:27:57+00:00,1,1,39.4099998474121,1.0,0.0,0.0
36907,1034.9500007629395,2,2025-11-05 07:43:21+00:00,57,1.5,517.4750003814697,2025-05-20 06:35:38+00:00,2025-11-05 07:43:21+00:00,170,2,517.4750003814697,1.0,169.0,0.0
36909,62.9900016784668,1,2023-08-18 18:32:20+00:00,867,1.0,62.9900016784668,2023-08-18 18:32:20+00:00,2023-08-18 18:32:20+00:00,1,1,62.9900016784668,1.0,0.0,0.0
36910,69.0,1,2024-10-20 14:53:26+00:00,438,1.0,69.0,2024-10-20 14:53:26+00:00,2024-10-20 14:53:26+00:00,1,1,69.0,1.0,0.0,0.0
36916,5.989999771118164,1,2023-04-25 19:58:22+00:00,982,1.0,5.989999771118164,2023-04-25 19:58:22+00:00,2023-04-25 19:58:22+00:00,1,1,5.989999771118164,1.0,0.0,0.0
36917,516.9799957275391,1,2023-06-12 19:56:17+00:00,934,4.0,516.9799957275391,2023-06-12 19:56:17+00:00,2023-06-12 19:56:17+00:00,1,1,516.9799957275391,1.0,0.0,0.0
36920,11.829999923706056,1,2021-10-09 14:52:13+00:00,1545,1.0,11.829999923706056,2021-10-09 14:52:13+00:00,2021-10-09 14:52:13+00:00,1,1,11.829999923706056,1.0,0.0,0.0
36922,89.94999694824217,1,2025-09-17 06:03:25+00:00,106,1.0,89.94999694824217,2025-09-17 06:03:25+00:00,2025-09-17 06:03:25+00:00,1,1,89.94999694824217,1.0,0.0,0.0
36925,44.0,1,2023-04-22 08:32:05+00:00,985,1.0,44.0,2023-04-22 08:32:05+00:00,2023-04-22 08:32:05+00:00,1,1,44.0,1.0,0.0,0.0
36931,7.849999904632568,1,2025-07-09 12:50:41+00:00,176,1.0,7.849999904632568,2025-07-09 12:50:41+00:00,2025-07-09 12:50:41+00:00,1,1,7.849999904632568,1.0,0.0,0.0
36937,24.989999771118164,1,2021-09-13 11:54:38+00:00,1571,1.0,24.989999771118164,2021-09-13 11:54:38+00:00,2021-09-13 11:54:38+00:00,1,1,24.989999771118164,1.0,0.0,0.0
36939,104.5,1,2020-06-21 16:50:07+00:00,2020,2.0,104.5,2020-06-21 16:50:07+00:00,2020-06-21 16:50:07+00:00,1,1,104.5,1.0,0.0,0.0
36940,29.0,1,2025-10-18 09:16:17+00:00,75,1.0,29.0,2025-10-18 09:16:17+00:00,2025-10-18 09:16:17+00:00,1,1,29.0,1.0,0.0,0.0
36947,22.0,1,2023-04-04 08:09:58+00:00,1003,1.0,22.0,2023-04-04 08:09:58+00:00,2023-04-04 08:09:58+00:00,1,1,22.0,1.0,0.0,0.0
36950,39.5,1,2021-11-06 05:11:45+00:00,1517,1.0,39.5,2021-11-06 05:11:45+00:00,2021-11-06 05:11:45+00:00,1,1,39.5,1.0,0.0,0.0
36952,49.5,1,2022-01-11 15:47:49+00:00,1451,1.0,49.5,2022-01-11 15:47:49+00:00,2022-01-11 15:47:49+00:00,1,1,49.5,1.0,0.0,0.0
36961,76.5,2,2022-06-28 17:25:04+00:00,1283,1.5,38.25,2019-04-14 22:06:12+00:00,2022-06-28 17:25:04+00:00,1171,2,38.25,1.0,1170.0,0.0
36962,99.98999786376952,1,2025-07-15 22:19:17+00:00,170,1.0,99.98999786376952,2025-07-15 22:19:17+00:00,2025-07-15 22:19:17+00:00,1,1,99.98999786376952,1.0,0.0,0.0
36966,40.0,1,2024-09-08 05:56:51+00:00,480,1.0,40.0,2024-09-08 05:56:51+00:00,2024-09-08 05:56:51+00:00,1,1,40.0,1.0,0.0,0.0
36971,75.56999969482422,1,2022-06-28 06:58:56+00:00,1283,1.0,75.56999969482422,2022-06-28 06:58:56+00:00,2022-06-28 06:58:56+00:00,1,1,75.56999969482422,1.0,0.0,0.0
36972,17.989999771118164,1,2025-11-08 17:37:23+00:00,54,1.0,17.989999771118164,2025-11-08 17:37:23+00:00,2025-11-08 17:37:23+00:00,1,1,17.989999771118164,1.0,0.0,0.0
36979,75.0,1,2025-07-29 17:48:32+00:00,156,2.0,75.0,2025-07-29 17:48:32+00:00,2025-07-29 17:48:32+00:00,1,1,75.0,1.0,0.0,0.0
36981,23.989999771118164,1,2021-12-17 00:06:15+00:00,1476,1.0,23.989999771118164,2021-12-17 00:06:15+00:00,2021-12-17 00:06:15+00:00,1,1,23.989999771118164,1.0,0.0,0.0
36989,73.98999786376953,1,2025-11-05 18:47:21+00:00,57,1.0,73.98999786376953,2025-11-05 18:47:21+00:00,2025-11-05 18:47:21+00:00,1,1,73.98999786376953,1.0,0.0,0.0
36990,20.479999542236328,1,2025-11-28 09:35:51+00:00,34,1.0,20.479999542236328,2025-11-28 09:35:51+00:00,2025-11-28 09:35:51+00:00,1,1,20.479999542236328,1.0,0.0,0.0
36992,299.0,1,2023-05-30 16:54:34+00:00,947,1.0,299.0,2023-05-30 16:54:34+00:00,2023-05-30 16:54:34+00:00,1,1,299.0,1.0,0.0,0.0
36997,28.170000076293945,1,2025-12-15 13:03:06+00:00,17,1.0,28.170000076293945,2025-12-15 13:03:06+00:00,2025-12-15 13:03:06+00:00,1,1,28.170000076293945,1.0,0.0,0.0
36999,16.530000686645508,1,2024-11-07 18:18:29+00:00,420,1.0,16.530000686645508,2024-11-07 18:18:29+00:00,2024-11-07 18:18:29+00:00,1,1,16.530000686645508,1.0,0.0,0.0
37001,59.5,1,2022-08-03 16:06:40+00:00,1247,1.0,59.5,2022-08-03 16:06:40+00:00,2022-08-03 16:06:40+00:00,1,1,59.5,1.0,0.0,0.0
