user_id,avg_items_per_order,active_months,monetary_per_active_month,frequency_per_active_month,inter_purchase_gap_mean,inter_purchase_gap_std
56187,1.0,1,35.959999084472656,1.0,0.0,0.0
56202,1.0,2,31.700000762939453,1.0,448.0,0.0
56209,1.0,1,18.0,1.0,0.0,0.0
56214,1.0,1,47.5,1.0,0.0,0.0
56220,1.0,1,12.25,1.0,0.0,0.0
56225,1.3333333333333333,3,48.990000089009605,1.0,865.5,1180.161217800348
56226,1.0,1,29.0,1.0,0.0,0.0
56231,1.0,1,525.0,1.0,0.0,0.0
56233,1.0,1,69.5,1.0,0.0,0.0
56236,1.0,1,49.5,1.0,0.0,0.0
56237,1.6666666666666667,3,120.83000055948894,1.0,331.5,324.5620125646253
56239,3.0,1,622.7900047302246,1.0,0.0,0.0
56246,1.0,1,207.27999877929688,1.0,0.0,0.0
56252,2.0,1,78.47999954223633,1.0,0.0,0.0
56253,2.0,2,71.4650011062622,1.0,625.0,0.0
56257,1.0,1,25.0,1.0,0.0,0.0
56258,1.0,1,12.0,1.0,0.0,0.0
56259,2.0,1,33.88999938964844,1.0,0.0,0.0
56260,1.0,1,68.95999908447266,1.0,0.0,0.0
56261,1.0,2,121.25,1.0,12.0,0.0
56263,4.0,1,263.48000717163086,1.0,0.0,0.0
56265,1.0,2,82.24499893188477,1.0,433.0,0.0
56268,2.0,1,66.94000053405762,1.0,0.0,0.0
56272,1.0,1,69.0,1.0,0.0,0.0
56275,2.0,1,69.98999977111816,1.0,0.0,0.0
56277,1.0,1,54.0,1.0,0.0,0.0
56284,1.0,1,92.4000015258789,1.0,0.0,0.0
56291,1.0,1,29.0,1.0,0.0,0.0
56305,1.0,1,119.98999977111816,2.0,7.0,0.0
56313,1.0,1,85.0,1.0,0.0,0.0
56316,1.0,1,29.40999984741211,1.0,0.0,0.0
56317,4.0,1,222.92000198364258,1.0,0.0,0.0
56319,1.0,1,15.600000381469728,1.0,0.0,0.0
56324,2.0,1,147.7400016784668,1.0,0.0,0.0
56330,1.0,1,26.459999084472656,1.0,0.0,0.0
56336,2.0,1,275.0,1.0,0.0,0.0
56339,1.0,1,56.0,1.0,0.0,0.0
56344,2.0,1,82.63000106811523,1.0,0.0,0.0
56347,1.0,1,265.0,1.0,0.0,0.0
56350,1.0,1,149.9499969482422,2.0,6.0,0.0
56355,2.0,1,393.99000549316406,1.0,0.0,0.0
56362,2.0,1,48.010000228881836,1.0,0.0,0.0
56366,1.0,1,109.9499969482422,1.0,0.0,0.0
56367,3.0,1,148.39999961853027,1.0,0.0,0.0
56377,1.0,1,122.59999847412108,1.0,0.0,0.0
56381,1.0,1,14.0,1.0,0.0,0.0
56382,1.0,1,16.489999771118164,1.0,0.0,0.0
56383,1.0,1,249.9900054931641,1.0,0.0,0.0
56389,1.25,4,58.74750089645386,1.0,99.66666666666667,83.3446658961048
56392,2.0,1,96.11999893188477,1.0,0.0,0.0
56394,1.0,1,2.990000009536743,1.0,0.0,0.0
56396,1.0,1,25.0,1.0,0.0,0.0
56404,1.0,1,69.0,1.0,0.0,0.0
56405,1.0,1,37.119998931884766,1.0,0.0,0.0
56409,1.0,1,21.989999771118164,1.0,0.0,0.0
56412,1.0,1,55.0,1.0,0.0,0.0
56418,1.0,1,49.5,1.0,0.0,0.0
56425,1.0,1,45.0,1.0,0.0,0.0
56430,1.0,1,13.489999771118164,1.0,0.0,0.0
56433,1.0,1,33.9900016784668,1.0,0.0,0.0
56434,1.0,1,9.4399995803833,1.0,0.0,0.0
56435,1.0,1,55.119998931884766,1.0,0.0,0.0
56438,3.0,1,249.98000717163086,1.0,0.0,0.0
56440,2.5,2,135.94000148773193,1.0,576.0,0.0
56443,1.0,1,14.989999771118164,1.0,0.0,0.0
56444,2.0,1,108.5,1.0,0.0,0.0
56447,2.0,3,63.63000043233236,1.0,307.0,374.7665940288702
56448,2.0,1,117.98999977111816,1.0,0.0,0.0
56451,2.0,1,108.5,1.0,0.0,0.0
56462,1.0,1,28.0,1.0,0.0,0.0
56463,1.0,1,139.99000549316406,1.0,0.0,0.0
56464,1.0,1,65.0,1.0,0.0,0.0
56471,2.0,1,100.0,1.0,0.0,0.0
56472,1.5,2,90.75,1.0,186.0,0.0
56479,1.0,2,110.51500034332275,1.0,1118.0,0.0
56480,1.0,1,9.970000267028809,1.0,0.0,0.0
56485,1.0,1,75.0,1.0,0.0,0.0
56492,1.0,1,70.4000015258789,1.0,0.0,0.0
56495,1.0,1,59.5,1.0,0.0,0.0
56497,1.0,1,12.789999961853027,1.0,0.0,0.0
56498,1.0,1,29.0,1.0,0.0,0.0
56503,2.0,1,101.98999786376953,1.0,0.0,0.0
56504,2.0,1,87.98999977111816,1.0,0.0,0.0
56509,1.0,1,14.399999618530272,1.0,0.0,0.0
56511,2.0,1,122.9900016784668,1.0,0.0,0.0
56514,1.0,1,94.94999694824216,1.0,0.0,0.0
56516,1.0,2,39.96000099182129,1.0,180.0,0.0
56518,1.0,2,20.5,1.0,122.0,0.0
56521,1.0,1,139.3000030517578,1.0,0.0,0.0
56522,4.0,1,153.98000144958496,1.0,0.0,0.0
56527,1.0,2,23.994999885559082,1.0,223.0,0.0
56529,2.0,1,102.26000022888184,1.0,0.0,0.0
56535,1.0,1,32.45000076293945,1.0,0.0,0.0
56537,1.0,1,43.200000762939446,1.0,0.0,0.0
56541,2.0,1,71.98000144958496,1.0,0.0,0.0
56542,1.0,1,8.0,1.0,0.0,0.0
56546,2.0,1,142.98000526428223,1.0,0.0,0.0
56547,2.0,1,87.01000213623047,1.0,0.0,0.0
56551,2.0,1,224.98999977111816,1.0,0.0,0.0
56552,1.0,1,24.93000030517578,1.0,0.0,0.0
56553,4.0,1,181.46000003814697,1.0,0.0,0.0
56558,1.0,2,70.2450008392334,1.0,22.0,0.0
56564,1.0,1,29.0,1.0,0.0,0.0
56565,1.0,1,22.280000686645508,1.0,0.0,0.0
56568,1.0,1,52.0,1.0,0.0,0.0
56582,2.0,1,206.0,1.0,0.0,0.0
56585,1.0,1,72.95999908447266,1.0,0.0,0.0
56598,1.0,1,47.06999969482422,1.0,0.0,0.0
56600,3.0,1,155.18999481201172,1.0,0.0,0.0
56607,1.0,2,15.674999713897705,1.0,854.0,0.0
56608,1.0,1,60.91999816894531,1.0,0.0,0.0
56612,2.0,1,64.83000183105469,1.0,0.0,0.0
56616,1.0,1,12.0,1.0,0.0,0.0
56623,1.0,1,32.0,1.0,0.0,0.0
56624,2.0,1,103.0,1.0,0.0,0.0
56626,1.0,1,120.0,1.0,0.0,0.0
56628,3.0,1,185.98000144958496,1.0,0.0,0.0
56629,2.0,1,59.9900016784668,1.0,0.0,0.0
56650,1.0,1,63.59999847412109,1.0,0.0,0.0
56654,1.0,1,34.9900016784668,1.0,0.0,0.0
56658,1.0,1,37.7599983215332,1.0,0.0,0.0
56666,1.0,2,24.95000028610229,1.0,826.0,0.0
56667,4.0,1,128.57999992370605,1.0,0.0,0.0
56674,1.0,1,158.0,1.0,0.0,0.0
56683,1.0,1,28.989999771118164,1.0,0.0,0.0
56684,1.0,1,23.0,1.0,0.0,0.0
56685,3.0,1,107.43000221252441,1.0,0.0,0.0
56687,1.0,1,400.0,1.0,0.0,0.0
56694,1.0,1,223.94999694824216,1.0,0.0,0.0
56695,1.0,1,18.0,1.0,0.0,0.0
56704,4.0,1,209.9699993133545,1.0,0.0,0.0
56709,3.0,1,421.6300001144409,1.0,0.0,0.0
56710,2.0,1,197.0,1.0,0.0,0.0
56713,1.0,1,24.989999771118164,1.0,0.0,0.0
56715,2.0,1,36.94999980926514,1.0,0.0,0.0
56717,1.0,1,149.5,1.0,0.0,0.0
56721,1.0,1,68.0,1.0,0.0,0.0
56723,1.0,1,68.98999786376953,1.0,0.0,0.0
56730,4.0,1,164.82000160217285,1.0,0.0,0.0
56732,1.0,1,29.950000762939453,1.0,0.0,0.0
56734,1.0,1,329.989990234375,1.0,0.0,0.0
56736,2.0,1,66.98000144958496,1.0,0.0,0.0
56737,2.0,1,69.19000148773193,1.0,0.0,0.0
56739,1.0,1,25.0,1.0,0.0,0.0
56740,1.0,1,88.0,1.0,0.0,0.0
56741,1.0,1,98.0,1.0,0.0,0.0
56746,2.0,2,152.5399980545044,1.0,592.0,0.0
56748,1.0,1,94.48999786376952,1.0,0.0,0.0
56752,1.0,1,25.0,1.0,0.0,0.0
56753,1.0,2,29.470000267028805,1.0,49.0,0.0
56755,1.0,1,44.9900016784668,1.0,0.0,0.0
56756,1.0,1,54.72999954223633,1.0,0.0,0.0
56757,1.0,1,22.0,1.0,0.0,0.0
56759,1.0,1,42.9900016784668,1.0,0.0,0.0
56760,1.0,1,56.0,1.0,0.0,0.0
56762,1.0,2,20.0,1.0,27.0,0.0
56768,1.0,1,265.0,1.0,0.0,0.0
56769,1.0,1,124.02999877929688,1.0,0.0,0.0
56770,1.0,1,89.5,1.0,0.0,0.0
56771,1.0,1,17.989999771118164,1.0,0.0,0.0
56772,1.0,1,98.0,1.0,0.0,0.0
56774,1.0,1,119.98999786376952,1.0,0.0,0.0
56779,2.0,1,238.97000503540042,1.0,0.0,0.0
56783,1.0,1,35.9900016784668,1.0,0.0,0.0
56784,1.0,1,7.289999961853027,1.0,0.0,0.0
56786,2.0,1,101.45000004768372,1.0,0.0,0.0
56793,1.0,1,28.0,1.0,0.0,0.0
56795,1.0,1,42.0,1.0,0.0,0.0
56798,1.0,1,17.6299991607666,1.0,0.0,0.0
56800,1.0,3,24.1866668065389,1.0,120.5,113.84419177103415
56802,1.6666666666666667,3,77.47000058492024,1.0,401.0,66.46803743153546
56804,2.0,1,131.98999786376953,1.0,0.0,0.0
56807,2.0,1,84.88000106811523,1.0,0.0,0.0
56809,1.0,1,33.9900016784668,1.0,0.0,0.0
56810,1.0,1,10.989999771118164,1.0,0.0,0.0
56816,1.0,1,37.5,1.0,0.0,0.0
56817,1.0,1,54.200000762939446,1.0,0.0,0.0
56819,1.0,1,25.0,1.0,0.0,0.0
56824,1.0,1,36.310001373291016,1.0,0.0,0.0
56829,1.0,1,119.5,1.0,0.0,0.0
56831,1.0,1,46.0,1.0,0.0,0.0
56834,1.0,1,25.0,1.0,0.0,0.0
56841,1.0,1,19.989999771118164,1.0,0.0,0.0
56846,2.0,1,129.0,1.0,0.0,0.0
56847,1.0,1,16.899999618530273,1.0,0.0,0.0
56849,1.0,1,50.0,1.0,0.0,0.0
56851,1.0,1,149.5,1.0,0.0,0.0
56853,1.0,2,19.494999885559082,1.0,481.0,0.0
56855,4.0,1,195.21000003814697,1.0,0.0,0.0
56857,1.0,2,61.25,1.0,124.0,0.0
56860,2.0,1,97.43999671936034,1.0,0.0,0.0
56861,2.0,1,333.0999984741211,1.0,0.0,0.0
56862,2.0,1,30.22000026702881,1.0,0.0,0.0
56866,1.0,1,42.0,1.0,0.0,0.0
56868,3.0,1,424.98999977111816,1.0,0.0,0.0
56871,2.0,1,63.450000762939446,1.0,0.0,0.0
56873,1.0,1,119.98999786376952,1.0,0.0,0.0
56874,1.0,2,17.475000381469727,1.0,946.0,0.0
56878,1.0,1,31.950000762939453,1.0,0.0,0.0
56882,1.0,2,22.68499994277954,1.0,354.0,0.0
56887,2.0,1,98.97999954223633,1.0,0.0,0.0
56890,1.0,1,43.5099983215332,1.0,0.0,0.0
56892,1.0,1,59.950000762939446,1.0,0.0,0.0
56902,2.0,2,54.334999084472656,1.0,256.0,0.0
56905,1.0,1,47.950000762939446,1.0,0.0,0.0
56910,2.0,2,149.02499961853027,1.0,59.0,0.0
56916,1.0,2,29.94999980926514,1.0,480.0,0.0
56920,1.0,1,55.0,1.0,0.0,0.0
56925,4.0,1,224.97000122070312,1.0,0.0,0.0
56934,1.5,2,187.2849998474121,1.0,846.0,0.0
56938,1.0,1,25.0,1.0,0.0,0.0
56954,3.0,1,162.79999923706055,1.0,0.0,0.0
56958,1.0,1,32.0,1.0,0.0,0.0
56960,1.0,1,398.0,1.0,0.0,0.0
56961,1.0,1,69.98999786376953,1.0,0.0,0.0
56964,1.0,2,41.140000343322754,1.0,639.0,0.0
56965,1.0,1,44.9900016784668,1.0,0.0,0.0
56975,1.0,1,25.0,1.0,0.0,0.0
56976,1.0,1,104.0,1.0,0.0,0.0
56979,1.0,1,40.75,1.0,0.0,0.0
56981,1.0,1,59.5,1.0,0.0,0.0
56982,2.0,1,81.98999786376953,1.0,0.0,0.0
56985,1.0,1,32.0,1.0,0.0,0.0
56986,2.0,1,65.59000205993652,1.0,0.0,0.0
56995,4.0,1,506.48999977111816,1.0,0.0,0.0
56998,1.0,1,51.950000762939446,1.0,0.0,0.0
57001,1.0,1,15.949999809265137,1.0,0.0,0.0
57005,1.0,1,38.0,1.0,0.0,0.0
57018,4.0,1,288.9200077056885,1.0,0.0,0.0
57020,2.0,1,76.9800033569336,1.0,0.0,0.0
57022,1.0,1,38.0,1.0,0.0,0.0
57024,1.0,1,35.68000030517578,1.0,0.0,0.0
57026,1.0,1,72.0,1.0,0.0,0.0
57027,1.0,1,6.929999828338623,1.0,0.0,0.0
57028,1.0,1,8.5,1.0,0.0,0.0
57036,1.0,1,25.0,1.0,0.0,0.0
57039,1.0,1,326.0,1.0,0.0,0.0
57040,2.0,1,31.80999982357025,1.0,0.0,0.0
57052,1.0,1,31.0,1.0,0.0,0.0
57053,3.0,1,203.1500015258789,1.0,0.0,0.0
57055,1.0,1,54.5,1.0,0.0,0.0
57058,1.0,1,75.0,1.0,0.0,0.0
57060,1.0,1,39.5,1.0,0.0,0.0
57061,1.0,1,26.0,1.0,0.0,0.0
57063,1.0,1,34.9900016784668,1.0,0.0,0.0
57067,1.0,1,101.0,1.0,0.0,0.0
57068,2.0,1,54.98000144958496,1.0,0.0,0.0
57069,3.0,1,256.98999977111816,1.0,0.0,0.0
57073,4.0,1,360.43999671936035,1.0,0.0,0.0
57074,4.0,1,154.90999841690063,1.0,0.0,0.0
57083,1.0,1,34.0,1.0,0.0,0.0
57084,1.0,1,14.989999771118164,1.0,0.0,0.0
57087,1.0,1,21.989999771118164,1.0,0.0,0.0
57088,1.0,1,16.989999771118164,1.0,0.0,0.0
57091,2.0,1,95.48999977111816,1.0,0.0,0.0
57093,1.0,1,38.700000762939446,1.0,0.0,0.0
57094,2.0,1,54.89999961853027,1.0,0.0,0.0
57096,1.0,1,391.6000061035156,1.0,0.0,0.0
57100,1.0,1,76.0,1.0,0.0,0.0
57110,2.5,2,112.47000026702881,1.0,888.0,0.0
57112,2.0,1,188.98999977111816,1.0,0.0,0.0
57117,1.0,1,75.0,1.0,0.0,0.0
57119,1.0,1,79.0,1.0,0.0,0.0
57120,1.0,1,13.989999771118164,1.0,0.0,0.0
57122,2.5,2,125.22000122070312,1.0,574.0,0.0
57125,1.0,1,35.0,1.0,0.0,0.0
57129,2.0,1,65.97999954223633,1.0,0.0,0.0
57133,1.0,1,56.0,1.0,0.0,0.0
57144,1.0,1,18.440000534057617,1.0,0.0,0.0
57146,1.0,1,19.280000686645508,1.0,0.0,0.0
57147,1.0,1,73.19999694824217,1.0,0.0,0.0
57155,1.0,1,49.0,1.0,0.0,0.0
57160,2.0,1,82.97000122070312,1.0,0.0,0.0
57166,1.0,1,27.93000030517578,1.0,0.0,0.0
57179,1.0,1,54.5,1.0,0.0,0.0
57180,1.0,1,34.880001068115234,1.0,0.0,0.0
57185,1.0,1,48.650001525878906,1.0,0.0,0.0
57188,2.0,1,74.5,1.0,0.0,0.0
57199,2.0,1,124.9900016784668,1.0,0.0,0.0
57202,1.0,1,74.94999694824217,1.0,0.0,0.0
57206,1.0,1,93.38999938964844,1.0,0.0,0.0
57209,1.0,1,88.0,1.0,0.0,0.0
57213,2.0,1,75.9900016784668,1.0,0.0,0.0
57214,1.0,1,42.9900016784668,1.0,0.0,0.0
57216,1.0,1,79.2300033569336,1.0,0.0,0.0
57218,1.0,2,69.5,1.0,962.0,0.0
57220,2.0,1,118.36000442504883,1.0,0.0,0.0
57221,2.0,1,108.9900016784668,1.0,0.0,0.0
57222,1.0,1,42.0,1.0,0.0,0.0
57223,3.0,1,213.0800018310547,1.0,0.0,0.0
57231,1.0,1,22.950000762939453,1.0,0.0,0.0
57234,2.0,1,90.94000244140625,1.0,0.0,0.0
57237,1.0,2,47.9950008392334,1.0,29.0,0.0
57242,1.0,2,68.0,1.0,22.0,0.0
57248,1.0,1,18.090000152587887,1.0,0.0,0.0
57252,1.0,1,128.5,1.0,0.0,0.0
57263,1.0,1,88.0,1.0,0.0,0.0
57266,1.0,1,97.3000030517578,1.0,0.0,0.0
57278,2.0,1,52.989999771118164,1.0,0.0,0.0
57279,1.0,1,19.979999542236328,1.0,0.0,0.0
57283,1.0,1,36.0,1.0,0.0,0.0
57285,1.0,1,25.0,1.0,0.0,0.0
57286,1.0,2,25.02500009536743,1.0,51.0,0.0
57287,1.0,1,39.950000762939446,1.0,0.0,0.0
57288,1.0,1,19.950000762939453,1.0,0.0,0.0
57289,1.0,1,64.0,1.0,0.0,0.0
57291,1.0,1,61.59999847412109,1.0,0.0,0.0
57292,1.0,1,23.0,1.0,0.0,0.0
57295,3.0,1,170.98999786376953,1.0,0.0,0.0
57302,2.0,1,37.239999771118164,1.0,0.0,0.0
57310,2.0,2,100.46999835968018,1.0,492.0,0.0
57311,1.0,1,64.98999786376953,1.0,0.0,0.0
57314,1.0,1,66.95999908447266,1.0,0.0,0.0
57319,1.0,2,29.5,1.0,219.0,0.0
57321,1.0,1,49.5,1.0,0.0,0.0
57328,1.0,1,46.79999923706056,1.0,0.0,0.0
57331,1.0,1,189.0,1.0,0.0,0.0
57335,1.0,1,158.0,1.0,0.0,0.0
57336,1.0,1,60.0,1.0,0.0,0.0
57337,1.0,1,79.0,1.0,0.0,0.0
57340,3.0,1,151.93999862670898,1.0,0.0,0.0
57343,2.0,1,236.95000076293945,1.0,0.0,0.0
57344,2.0,1,55.97999954223633,1.0,0.0,0.0
57357,1.0,1,210.0,1.0,0.0,0.0
57359,1.0,1,27.0,1.0,0.0,0.0
57365,2.0,1,114.97999954223633,1.0,0.0,0.0
57367,1.0,1,30.0,1.0,0.0,0.0
57373,3.0,1,169.22000122070312,1.0,0.0,0.0
57374,1.0,1,22.0,1.0,0.0,0.0
57377,2.0,1,104.96000099182129,1.0,0.0,0.0
57389,1.0,1,38.0,1.0,0.0,0.0
57393,1.0,2,34.49499988555908,1.0,839.0,0.0
57398,1.0,1,17.0,1.0,0.0,0.0
57411,1.0,2,111.91999816894533,1.0,127.0,0.0
57412,2.0,1,178.81999969482422,1.0,0.0,0.0
57413,2.5,2,113.61500072479248,1.0,1217.0,0.0
57417,1.0,1,16.950000762939453,1.0,0.0,0.0
57421,1.0,1,52.0,1.0,0.0,0.0
57424,1.5,2,116.375,1.0,71.0,0.0
57427,1.0,1,24.989999771118164,1.0,0.0,0.0
57428,1.0,1,29.950000762939453,1.0,0.0,0.0
57429,1.5,2,255.5249948501587,1.0,97.0,0.0
57431,1.0,1,31.989999771118164,1.0,0.0,0.0
57433,1.0,1,105.9499969482422,1.0,0.0,0.0
57453,2.0,1,33.96999931335449,1.0,0.0,0.0
57455,1.0,1,10.350000381469728,1.0,0.0,0.0
57464,1.0,1,54.0,1.0,0.0,0.0
57469,1.0,1,88.0,1.0,0.0,0.0
57471,1.0,1,34.9900016784668,1.0,0.0,0.0
57476,2.0,1,172.64000034332275,1.0,0.0,0.0
57482,3.0,1,139.98999977111816,1.0,0.0,0.0
57486,1.0,1,205.0,1.0,0.0,0.0
57487,2.0,1,113.7699966430664,1.0,0.0,0.0
57493,2.0,1,101.98999977111816,1.0,0.0,0.0
57494,3.0,1,60.86999988555908,1.0,0.0,0.0
57499,1.0,1,64.9000015258789,1.0,0.0,0.0
57511,2.0,1,79.98999786376953,1.0,0.0,0.0
57512,1.0,2,53.670000076293945,1.0,779.0,0.0
57520,1.0,1,22.709999084472656,1.0,0.0,0.0
57522,1.0,1,14.5,1.0,0.0,0.0
57525,1.0,1,85.0,1.0,0.0,0.0
57529,1.0,1,19.950000762939453,1.0,0.0,0.0
57530,1.0,2,26.979999542236328,1.0,314.0,0.0
57538,1.0,1,36.0,1.0,0.0,0.0
57540,2.0,1,141.15999603271484,1.0,0.0,0.0
57548,1.0,1,389.989990234375,1.0,0.0,0.0
57549,1.0,1,98.0,1.0,0.0,0.0
57553,2.0,1,83.96999931335449,1.0,0.0,0.0
57555,1.0,1,319.0,1.0,0.0,0.0
57557,1.0,1,32.0,1.0,0.0,0.0
57562,4.0,1,294.4600009918213,1.0,0.0,0.0
57564,2.0,1,53.66999816894531,1.0,0.0,0.0
57570,3.0,1,178.0,1.0,0.0,0.0
57571,1.0,1,25.0,1.0,0.0,0.0
57572,1.0,1,185.0,1.0,0.0,0.0
57576,1.0,1,20.0,1.0,0.0,0.0
57583,1.0,1,35.9900016784668,1.0,0.0,0.0
57586,1.0,1,29.0,1.0,0.0,0.0
57587,4.0,2,188.9650012254715,1.0,345.0,0.0
57589,1.0,1,17.6200008392334,1.0,0.0,0.0
57595,1.0,1,5.989999771118164,1.0,0.0,0.0
57600,4.0,1,241.22000169754028,1.0,0.0,0.0
57610,1.0,1,6.989999771118164,1.0,0.0,0.0
57615,1.0,1,38.5,1.0,0.0,0.0
57624,2.0,1,39.89999961853027,1.0,0.0,0.0
57626,2.0,1,39.3700008392334,1.0,0.0,0.0
57629,1.0,1,54.9900016784668,1.0,0.0,0.0
57632,2.0,1,75.4900016784668,1.0,0.0,0.0
57637,1.5,2,75.97499990463257,1.0,502.0,0.0
57639,1.0,1,65.0,1.0,0.0,0.0
57642,2.0,1,58.009998321533196,1.0,0.0,0.0
57643,2.0,1,33.489999771118164,1.0,0.0,0.0
57644,1.0,1,32.0,1.0,0.0,0.0
57647,1.6666666666666667,3,61.66333325703939,1.0,48.0,21.213203435596427
57649,2.0,1,270.1999969482422,1.0,0.0,0.0
57652,2.0,1,221.05999755859375,1.0,0.0,0.0
57653,1.0,1,55.0,1.0,0.0,0.0
57654,2.0,1,35.38999938964844,1.0,0.0,0.0
57655,1.0,2,20.674999713897705,1.0,595.0,0.0
57656,1.0,1,10.020000457763672,1.0,0.0,0.0
57660,3.5,2,146.7050004005432,1.0,229.0,0.0
57661,1.0,1,27.0,1.0,0.0,0.0
57662,1.0,1,29.950000762939453,1.0,0.0,0.0
57664,2.0,1,49.940001487731934,1.0,0.0,0.0
57670,1.0,1,11.0,1.0,0.0,0.0
57680,2.0,1,88.98999977111816,1.0,0.0,0.0
57684,1.0,1,160.0,1.0,0.0,0.0
57686,3.0,1,71.53000068664551,1.0,0.0,0.0
57692,1.0,1,13.0,1.0,0.0,0.0
57695,1.0,1,60.56999969482422,1.0,0.0,0.0
57699,2.0,1,61.950000762939446,1.0,0.0,0.0
57707,1.0,1,28.989999771118164,1.0,0.0,0.0
57708,1.0,1,55.0,1.0,0.0,0.0
57709,2.0,1,83.93999671936034,1.0,0.0,0.0
57710,1.0,1,158.0,1.0,0.0,0.0
57715,1.0,1,21.0,1.0,0.0,0.0
57717,1.0,1,75.0,1.0,0.0,0.0
57720,1.0,1,63.33000183105469,1.0,0.0,0.0
57721,1.0,1,91.12999725341795,1.0,0.0,0.0
57723,2.0,2,160.44500160217285,1.0,379.0,0.0
57724,1.0,1,50.0,1.0,0.0,0.0
57740,2.0,1,97.98999977111816,1.0,0.0,0.0
57741,2.0,1,58.5,1.0,0.0,0.0
57744,1.0,1,138.0,1.0,0.0,0.0
57746,3.0,1,125.14999771118164,1.0,0.0,0.0
57752,1.0,1,15.75,1.0,0.0,0.0
57758,1.0,1,27.989999771118164,1.0,0.0,0.0
57759,1.5,2,48.28999996185303,1.0,1051.0,0.0
57763,1.0,1,299.989990234375,1.0,0.0,0.0
57764,2.0,1,25.9399995803833,1.0,0.0,0.0
57773,1.0,1,8.989999771118164,1.0,0.0,0.0
57775,2.0,1,193.0,1.0,0.0,0.0
57788,1.0,1,88.0,1.0,0.0,0.0
57794,1.0,1,51.950000762939446,1.0,0.0,0.0
57795,3.0,1,101.0,1.0,0.0,0.0
57798,1.0,1,78.45999908447266,1.0,0.0,0.0
57803,1.0,1,37.720001220703125,1.0,0.0,0.0
57805,1.0,2,40.3700008392334,1.0,1177.0,0.0
57807,1.0,1,158.0,1.0,0.0,0.0
57808,3.0,1,132.44000244140625,1.0,0.0,0.0
57809,2.0,1,44.989999771118164,1.0,0.0,0.0
57812,1.0,1,74.98999786376953,1.0,0.0,0.0
57813,1.0,1,180.0,1.0,0.0,0.0
57815,3.0,1,65.26999950408936,1.0,0.0,0.0
57821,1.0,1,139.99000549316406,1.0,0.0,0.0
57823,1.0,1,44.5,1.0,0.0,0.0
57824,1.0,1,38.0,1.0,0.0,0.0
57826,1.0,1,24.950000762939453,1.0,0.0,0.0
57828,1.0,1,84.5,1.0,0.0,0.0
57829,1.0,1,12.0,1.0,0.0,0.0
57831,1.0,1,25.0,1.0,0.0,0.0
57835,1.0,1,470.989990234375,1.0,0.0,0.0
57842,2.0,1,214.4000015258789,1.0,0.0,0.0
57851,3.0,1,101.44000244140625,1.0,0.0,0.0
57857,1.0,1,298.0,1.0,0.0,0.0
57859,1.0,1,49.9900016784668,1.0,0.0,0.0
57862,1.5,2,53.99499988555908,1.0,156.0,0.0
57864,1.0,1,198.0,1.0,0.0,0.0
57866,1.0,1,24.989999771118164,1.0,0.0,0.0
57872,1.0,1,25.0,1.0,0.0,0.0
57873,1.0,1,45.0,1.0,0.0,0.0
57875,1.0,1,64.94999694824219,1.0,0.0,0.0
57876,1.0,2,24.994999885559082,1.0,1507.0,0.0
57877,2.0,1,82.11999702453613,1.0,0.0,0.0
57878,1.0,1,75.0,1.0,0.0,0.0
57880,1.5,1,79.95000076293945,2.0,1.0,0.0
57883,1.0,1,33.9900016784668,1.0,0.0,0.0
57888,1.0,1,13.989999771118164,1.0,0.0,0.0
57890,1.0,1,49.880001068115234,1.0,0.0,0.0
57894,1.0,1,59.97999954223633,1.0,0.0,0.0
57897,1.0,1,84.94999694824217,1.0,0.0,0.0
57898,3.0,2,190.69500255584717,1.0,37.0,0.0
57903,2.0,1,67.34000015258789,1.0,0.0,0.0
57907,1.0,1,27.96999931335449,1.0,0.0,0.0
57910,1.0,1,17.5,1.0,0.0,0.0
57912,1.0,1,135.0,1.0,0.0,0.0
57918,3.0,1,512.9399967193604,1.0,0.0,0.0
57920,1.0,1,31.950000762939453,1.0,0.0,0.0
57921,2.0,1,275.38999938964844,2.0,6.0,0.0
57924,1.0,1,23.0,1.0,0.0,0.0
57935,1.0,1,10.0,1.0,0.0,0.0
57946,1.0,1,9.949999809265137,1.0,0.0,0.0
57951,1.0,1,109.98999786376952,1.0,0.0,0.0
57952,1.0,1,19.989999771118164,1.0,0.0,0.0
57953,1.0,1,169.99000549316406,1.0,0.0,0.0
57959,1.0,1,17.989999771118164,1.0,0.0,0.0
57960,1.0,1,14.989999771118164,1.0,0.0,0.0
57962,1.0,1,74.0,1.0,0.0,0.0
57963,1.0,1,54.0,1.0,0.0,0.0
57966,1.0,1,41.9900016784668,1.0,0.0,0.0
57969,1.0,1,85.0,1.0,0.0,0.0
57970,1.0,1,98.0,1.0,0.0,0.0
57971,1.0,1,7.989999771118163,1.0,0.0,0.0
57972,2.0,1,175.4199981689453,1.0,0.0,0.0
57973,1.0,1,49.9900016784668,1.0,0.0,0.0
57974,1.0,1,34.9900016784668,1.0,0.0,0.0
57976,2.0,1,83.98999977111816,1.0,0.0,0.0
57977,1.0,1,24.989999771118164,1.0,0.0,0.0
57981,1.0,2,103.75,1.0,1811.0,0.0
57984,1.0,1,16.440000534057617,1.0,0.0,0.0
57985,1.0,2,55.25,1.0,126.0,0.0
57991,1.0,1,178.0,1.0,0.0,0.0
57993,2.0,1,65.0,1.0,0.0,0.0
